planner,generator,difficulty,instance,name,time_taken,expanded_states,plan_length
seq-sat-fdss-2023,ROCK,2,0,level_02_seed_000,0.14,14,14
seq-sat-fdss-2023,ROCK,1,6,level_01_seed_006,0.51,9,9
seq-sat-fdss-2023,ROCK,0,17,level_00_seed_017,0.44,13,13
seq-sat-fdss-2023,ROCK,3,17,level_03_seed_017,8.65,46,39
seq-sat-fdss-2023,ROCK,4,26,level_04_seed_026,10.04,92,48
seq-sat-fdss-2023,ROCK,0,18,level_00_seed_018,0.13,14,14
seq-sat-fdss-2023,ROCK,3,14,level_03_seed_014,7.99,54,36
seq-sat-fdss-2023,ROCK,4,28,level_04_seed_028,5.44,50,42
seq-sat-fdss-2023,ROCK,1,1,level_01_seed_001,0.42,12,12
seq-sat-fdss-2023,ROCK,2,21,level_02_seed_021,0.15,14,14
seq-sat-fdss-2023,ROCK,3,18,level_03_seed_018,8.78,52,49
seq-sat-fdss-2023,ROCK,0,6,level_00_seed_006,0.55,10,10
seq-sat-fdss-2023,ROCK,0,23,level_00_seed_023,0.58,16,14
seq-sat-fdss-2023,ROCK,2,7,level_02_seed_007,1.13,16,13
seq-sat-fdss-2023,ROCK,4,8,level_04_seed_008,9.65,40,36
seq-sat-fdss-2023,ROCK,0,16,level_00_seed_016,0.13,14,14
seq-sat-fdss-2023,ROCK,4,17,level_04_seed_017,7.93,92,51
seq-sat-fdss-2023,ROCK,1,0,level_01_seed_000,0.96,52,15
seq-sat-fdss-2023,ROCK,4,2,level_04_seed_002,8.78,68,42
seq-sat-fdss-2023,ROCK,2,3,level_02_seed_003,0.12,14,14
seq-sat-fdss-2023,ROCK,1,2,level_01_seed_002,0.62,13,13
seq-sat-fdss-2023,ROCK,1,18,level_01_seed_018,0.47,17,17
seq-sat-fdss-2023,ROCK,4,11,level_04_seed_011,8.19,55,42
seq-sat-fdss-2023,ROCK,3,26,level_03_seed_026,8.87,65,49
seq-sat-fdss-2023,ROCK,2,12,level_02_seed_012,1.25,23,15
seq-sat-fdss-2023,ROCK,2,18,level_02_seed_018,0.13,14,14
seq-sat-fdss-2023,ROCK,4,21,level_04_seed_021,7.97,43,35
seq-sat-fdss-2023,ROCK,3,10,level_03_seed_010,8.04,77,52
seq-sat-fdss-2023,ROCK,2,6,level_02_seed_006,0.68,27,17
seq-sat-fdss-2023,ROCK,1,15,level_01_seed_015,0.42,10,10
seq-sat-fdss-2023,ROCK,2,2,level_02_seed_002,0.47,26,16
seq-sat-fdss-2023,ROCK,3,19,level_03_seed_019,7.91,56,40
seq-sat-fdss-2023,ROCK,4,14,level_04_seed_014,6.96,72,41
seq-sat-fdss-2023,QSAT,0,10,level_00_seed_010,3.92,620,200
seq-sat-fdss-2023,QSAT,3,0,level_03_seed_000,3.68,789,272
seq-sat-fdss-2023,QSAT,4,3,level_04_seed_003,4.02,12024,206
seq-sat-fdss-2023,QSAT,2,8,level_02_seed_008,4.02,3106,336
seq-sat-fdss-2023,QSAT,3,5,level_03_seed_005,3.75,332,288
seq-sat-fdss-2023,QSAT,2,27,level_02_seed_027,3.37,562,534
seq-sat-fdss-2023,QSAT,3,12,level_03_seed_012,3.88,877,304
seq-sat-fdss-2023,QSAT,3,27,level_03_seed_027,3.51,726,558
seq-sat-fdss-2023,QSAT,2,16,level_02_seed_016,3.9,684,320
seq-sat-fdss-2023,QSAT,4,9,level_04_seed_009,3.83,975,316
seq-sat-fdss-2023,QSAT,0,19,level_00_seed_019,3.86,770,496
seq-sat-fdss-2023,QSAT,1,23,level_01_seed_023,3.85,596,488
seq-sat-fdss-2023,QSAT,2,15,level_02_seed_015,3.57,2382,596
seq-sat-fdss-2023,QSAT,3,28,level_03_seed_028,3.64,316,178
seq-sat-fdss-2023,QSAT,1,19,level_01_seed_019,3.89,256,252
seq-sat-fdss-2023,QSAT,2,4,level_02_seed_004,3.53,343,256
seq-sat-fdss-2023,QSAT,0,8,level_00_seed_008,3.93,436,418
seq-sat-fdss-2023,QSAT,3,8,level_03_seed_008,3.57,319,276
seq-sat-fdss-2023,QSAT,2,10,level_02_seed_010,3.95,979,268
seq-sat-fdss-2023,QSAT,3,7,level_03_seed_007,3.85,142,142
seq-sat-fdss-2023,QSAT,0,20,level_00_seed_020,4.22,280,128
seq-sat-fdss-2023,QSAT,2,11,level_02_seed_011,3.77,768,238
seq-sat-fdss-2023,QSAT,1,16,level_01_seed_016,3.82,588,140
seq-sat-fdss-2023,QSAT,4,20,level_04_seed_020,3.41,330,324
seq-sat-fdss-2023,QSAT,0,0,level_00_seed_000,4.24,272,228
seq-sat-fdss-2023,QSAT,4,19,level_04_seed_019,3.41,1634,1060
seq-sat-fdss-2023,QSAT,2,1,level_02_seed_001,3.86,486,462
seq-sat-fdss-2023,QSAT,3,22,level_03_seed_022,3.56,2275,180
seq-sat-fdss-2023,QSAT,1,28,level_01_seed_028,4.14,558,256
seq-sat-fdss-2023,QSAT,3,23,level_03_seed_023,3.5,531,340
seq-sat-fdss-2023,QSAT,1,21,level_01_seed_021,4.01,154,138
seq-sat-fdss-2023,QSAT,3,20,level_03_seed_020,3.53,1138,166
seq-sat-fdss-2023,QSAT,4,18,level_04_seed_018,3.67,11881,428
seq-sat-fdss-2023,QSAT,4,6,level_04_seed_006,3.82,390,316
seq-sat-fdss-2023,QSAT,4,22,level_04_seed_022,3.63,1062,292
seq-sat-fdss-2023,QSAT,0,2,level_00_seed_002,4.04,296,252
seq-sat-fdss-2023,QSAT,0,13,level_00_seed_013,4.01,2246,468
seq-sat-fdss-2023,QSAT,2,14,level_02_seed_014,3.48,721,534
seq-sat-fdss-2023,QSAT,2,22,level_02_seed_022,4.2,392,226
seq-sat-fdss-2023,QSAT,2,20,level_02_seed_020,3.72,180,142
seq-sat-fdss-2023,QSAT,0,12,level_00_seed_012,4.28,445,346
seq-sat-fdss-2023,QSAT,0,27,level_00_seed_027,3.96,983,414
seq-sat-fdss-2023,QSAT,4,12,level_04_seed_012,3.5,890,558
seq-sat-fdss-2023,QSAT,2,28,level_02_seed_028,3.6,532,280
seq-sat-fdss-2023,QSAT,3,15,level_03_seed_015,3.55,1428,302
seq-sat-fdss-2023,QSAT,1,13,level_01_seed_013,3.97,794,256
seq-sat-fdss-2023,QSAT,4,1,level_04_seed_001,3.44,562,542
seq-sat-fdss-2023,QSAT,4,29,level_04_seed_029,3.36,427,356
seq-sat-fdss-2023,QSAT,3,3,level_03_seed_003,3.63,778,558
seq-sat-fdss-2023,QSAT,4,24,level_04_seed_024,3.56,451,316
seq-sat-fdss-2023,QSAT,1,10,level_01_seed_010,3.63,438,418
seq-sat-fdss-2023,QSAT,0,3,level_00_seed_003,4.18,734,680
seq-sat-fdss-2023,QSAT,1,9,level_01_seed_009,4.31,163,140
seq-sat-fdss-2023,QSAT,2,25,level_02_seed_025,3.67,367,302
seq-sat-fdss-2023,QSAT,4,13,level_04_seed_013,4.16,24152,196
seq-sat-fdss-2023,QSAT,1,25,level_01_seed_025,3.88,263,212
seq-sat-fdss-2023,QSAT,3,9,level_03_seed_009,3.71,1296,580
seq-sat-fdss-2023,QSAT,0,22,level_00_seed_022,4.48,159,130
seq-sat-fdss-2023,QSAT,2,26,level_02_seed_026,3.48,1913,504
seq-sat-fdss-2023,QSAT,0,7,level_00_seed_007,4.1,588,418
seq-sat-fdss-2023,QSAT,0,4,level_00_seed_004,4.46,180,120
seq-sat-fdss-2023,QSAT,0,26,level_00_seed_026,4.49,344,326
seq-sat-fdss-2023,QSAT,1,4,level_01_seed_004,3.85,221,142
seq-sat-fdss-2023,QSAT,1,14,level_01_seed_014,3.9,448,284
seq-sat-fdss-2023,QSAT,3,13,level_03_seed_013,3.72,575,288
seq-sat-fdss-2023,QSAT,4,7,level_04_seed_007,3.55,691,320
seq-sat-fdss-2023,QSAT,1,24,level_01_seed_024,4.63,1111,290
seq-sat-fdss-2023,QSAT,1,5,level_01_seed_005,4.14,267,216
seq-sat-fdss-2023,QSAT,4,5,level_04_seed_005,4.11,644,340
seq-sat-fdss-2023,QSAT,3,29,level_03_seed_029,3.85,2403,158
seq-sat-fdss-2023,QSAT,3,2,level_03_seed_002,3.6,1247,264
seq-sat-fdss-2023,QSAT,4,15,level_04_seed_015,4.12,387,356
seq-sat-fdss-2023,QSAT,0,5,level_00_seed_005,4.12,224,220
seq-sat-fdss-2023,QSAT,0,9,level_00_seed_009,3.93,428,402
seq-sat-fdss-2023,QSAT,3,21,level_03_seed_021,3.52,780,154
seq-sat-fdss-2023,QSAT,2,17,level_02_seed_017,3.9,1106,324
seq-sat-fdss-2023,QSAT,2,19,level_02_seed_019,3.81,338,288
seq-sat-fdss-2023,QSAT,4,4,level_04_seed_004,3.57,607,328
seq-sat-fdss-2023,QSAT,0,28,level_00_seed_028,4.15,529,208
seq-sat-fdss-2023,QSAT,0,21,level_00_seed_021,4.14,638,392
seq-sat-fdss-2023,QSAT,0,11,level_00_seed_011,3.91,705,450
seq-sat-fdss-2023,QSAT,3,16,level_03_seed_016,3.99,2346,154
seq-sat-fdss-2023,QSAT,2,24,level_02_seed_024,3.63,896,824
seq-sat-fdss-2023,QSAT,1,22,level_01_seed_022,3.84,1785,280
seq-sat-fdss-2023,QSAT,3,4,level_03_seed_004,3.5,640,344
seq-sat-fdss-2023,QSAT,3,11,level_03_seed_011,3.54,306,300
seq-sat-fdss-2023,QSAT,0,29,level_00_seed_029,4.01,379,232
seq-sat-fdss-2023,QSAT,3,6,level_03_seed_006,3.55,495,316
seq-sat-fdss-2023,QSAT,1,3,level_01_seed_003,4.38,445,136
seq-sat-fdss-2023,QSAT,3,25,level_03_seed_025,3.59,658,296
seq-sat-fdss-2023,QSAT,2,29,level_02_seed_029,3.61,1929,640
seq-sat-fdss-2023,QSAT,1,12,level_01_seed_012,4.06,250,244
seq-sat-fdss-2023,QSAT,2,5,level_02_seed_005,3.82,529,300
seq-sat-fdss-2023,QSAT,4,0,level_04_seed_000,3.67,1632,376
seq-sat-fdss-2023,QSAT,2,23,level_02_seed_023,4.08,902,252
seq-sat-fdss-2023,QSAT,3,1,level_03_seed_001,3.7,1383,336
seq-sat-fdss-2023,QSAT,4,23,level_04_seed_023,3.46,4443,418
seq-sat-fdss-2023,QSAT,1,11,level_01_seed_011,3.84,881,724
seq-sat-fdss-2023,QSAT,4,10,level_04_seed_010,3.45,2853,348
seq-sat-fdss-2023,QSAT,2,9,level_02_seed_009,3.61,439,228
seq-sat-fdss-2023,QSAT,1,26,level_01_seed_026,3.82,1089,254
seq-sat-fdss-2023,QSAT,4,16,level_04_seed_016,3.65,2255,184
seq-sat-fdss-2023,QSAT,1,27,level_01_seed_027,4.08,358,272
seq-sat-fdss-2023,QSAT,1,29,level_01_seed_029,4.02,320,268
seq-sat-fdss-2023,QSAT,1,20,level_01_seed_020,3.62,1257,442
seq-sat-fdss-2023,QSAT,1,8,level_01_seed_008,4.0,375,256
seq-sat-fdss-2023,QSAT,0,15,level_00_seed_015,4.13,417,180
seq-sat-fdss-2023,QSAT,0,14,level_00_seed_014,4.32,192,118
seq-sat-fdss-2023,QSAT,1,17,level_01_seed_017,4.14,661,140
seq-sat-fdss-2023,QSAT,1,7,level_01_seed_007,3.93,571,386
seq-sat-fdss-2023,QSAT,0,25,level_00_seed_025,3.86,1009,852
seq-sat-fdss-2023,QSAT,3,24,level_03_seed_024,3.6,607,280
seq-sat-fdss-2023,QSAT,0,24,level_00_seed_024,4.13,1610,132
seq-sat-fdss-2023,QSAT,4,25,level_04_seed_025,4.99,54698,258
seq-sat-fdss-2023,QSAT,0,1,level_00_seed_001,3.93,516,422
seq-sat-fdss-2023,QSAT,4,27,level_04_seed_027,3.72,9491,412
seq-sat-fdss-2023,QSAT,2,13,level_02_seed_013,3.49,1088,288
seq-sat-fdss-2023,QSAT,2,0,level_02_seed_000,3.79,336,236
seq-sat-fdss-2023,QSAT,1,6,level_01_seed_006,4.1,489,196
seq-sat-fdss-2023,QSAT,0,17,level_00_seed_017,4.06,134,124
seq-sat-fdss-2023,QSAT,3,17,level_03_seed_017,3.66,492,268
seq-sat-fdss-2023,QSAT,4,26,level_04_seed_026,3.47,3497,738
seq-sat-fdss-2023,QSAT,0,18,level_00_seed_018,3.97,240,236
seq-sat-fdss-2023,QSAT,3,14,level_03_seed_014,3.57,1297,516
seq-sat-fdss-2023,QSAT,4,28,level_04_seed_028,3.59,683,194
seq-sat-fdss-2023,QSAT,1,1,level_01_seed_001,4.08,1239,272
seq-sat-fdss-2023,QSAT,2,21,level_02_seed_021,3.96,358,296
seq-sat-fdss-2023,QSAT,3,18,level_03_seed_018,3.53,1474,350
seq-sat-fdss-2023,QSAT,0,6,level_00_seed_006,3.67,962,784
seq-sat-fdss-2023,QSAT,0,23,level_00_seed_023,4.16,1477,460
seq-sat-fdss-2023,QSAT,2,7,level_02_seed_007,3.83,176,148
seq-sat-fdss-2023,QSAT,4,8,level_04_seed_008,3.62,525,356
seq-sat-fdss-2023,QSAT,0,16,level_00_seed_016,4.34,184,180
seq-sat-fdss-2023,QSAT,4,17,level_04_seed_017,3.76,818,188
seq-sat-fdss-2023,QSAT,1,0,level_01_seed_000,3.93,1162,534
seq-sat-fdss-2023,QSAT,4,2,level_04_seed_002,3.63,4153,366
seq-sat-fdss-2023,QSAT,2,3,level_02_seed_003,3.47,973,260
seq-sat-fdss-2023,QSAT,1,2,level_01_seed_002,3.87,680,446
seq-sat-fdss-2023,QSAT,1,18,level_01_seed_018,3.52,331,252
seq-sat-fdss-2023,QSAT,4,11,level_04_seed_011,3.5,768,352
seq-sat-fdss-2023,QSAT,3,26,level_03_seed_026,3.97,5742,176
seq-sat-fdss-2023,QSAT,2,12,level_02_seed_012,3.62,1136,526
seq-sat-fdss-2023,QSAT,2,18,level_02_seed_018,3.79,3322,152
seq-sat-fdss-2023,QSAT,4,21,level_04_seed_021,4.01,2976,200
seq-sat-fdss-2023,QSAT,3,10,level_03_seed_010,3.59,979,350
seq-sat-fdss-2023,QSAT,2,6,level_02_seed_006,3.61,828,290
seq-sat-fdss-2023,QSAT,1,15,level_01_seed_015,3.9,266,260
seq-sat-fdss-2023,QSAT,2,2,level_02_seed_002,3.87,234,228
seq-sat-fdss-2023,QSAT,3,19,level_03_seed_019,3.56,349,180
seq-sat-fdss-2023,QSAT,4,14,level_04_seed_014,3.9,238,200
